Date/Time;Coal mill 3 coal flow;Coal mill 3 power;Coal mill 3 primary air flow;Coal mill 3 air dp;Coal mill 3 primary air temp;Coal mill 3 primary air pressure;Coal mill 3 hot air valve;Coal mill 3 cold air valve;Main steam flow;FD fan1 power;FD fan2 power;FD fan 1 dp;FD fan 2 dp;Total air flow;Air before FD fan 1;Air before FD fan 2;Pressure after FD fan 1;Pressure after FD fan 2;Air before air preheater 1;Air before air preheater 2;Air after air preheater 1;Air after air preheater 2;;Coal mill 3 primary coal-air
;kg/s;kW;kg/s;mbar;C;mbar;%;%;kg/s;kW;kW;mbar;mbar;kg/s;kg/s;kg/s;mbar;mbar;C;C;C;C;;C
2017-09-26 14:21;56,2934;-289,8547;9,855;34,421;269,011;61,412;64,982;12,735;103,873;0,342;0,347;37,32;36,54;132,587;65,621;66,938;34,059;34,123;35,568;36,777;33,681;322,088;;90,11
2017-09-26 14:22;56,3036;-289,9278;9,849;34,47;269,011;61,46;64,982;12,735;103,873;0,347;0,347;37,411;36,661;132,93;65,739;67,114;34,133;34,247;35,568;36,777;33,681;322,088;;90,11
2017-09-26 14:23;56,3138;-290,0009;9,882;34,563;269,011;61,86;65,25;12,589;103,775;0,347;0,352;37,565;36,825;133,22;65,832;67,263;34,311;34,403;35,568;36,667;33,681;322,088;;90,11
2017-09-26 14:24;56,324;-290,074;9,83;34,565;269,56;61,749;65,629;12,357;103,775;0,348;0,352;37,609;36,864;133,447;65,895;67,614;34,344;34,442;35,568;36,667;33,681;322,454;;90,11
2017-09-26 14:25;56,3342;-290,1471;9,857;34,271;270,549;61,38;65,629;12,357;103,96;0,348;0,359;37,9;37,295;133,799;65,839;67,917;34,678;34,774;35,641;36,667;33,315;322,454;;90,11
2017-09-26 14:26;56,3444;-290,2202;9,815;33,623;270,549;60,39;65,629;12,357;103,96;0,352;0,36;38,208;37,582;134,047;66,112;67,871;34,909;35,005;35,641;36,667;33,315;322,747;;90,11
2017-09-26 14:27;56,3546;-290,2933;9,81;34,222;270,549;61,048;65,629;12,381;104,131;0,352;0,36;38,095;37,391;134,027;66,135;67,902;34,827;34,933;35,31;36,63;33,315;322,747;;90,22
2017-09-26 14:03;56,3648;-290,3664;9,725;34,08;269,835;60,446;65,665;12,613;103,847;0,349;0,356;38,165;37,471;133,646;66,019;67,706;34,885;34,922;35,31;36,63;33,315;322,747;;90,22
2017-09-26 14:29;56,375;-290,4395;9,76;34,143;269,835;60,582;65,665;12,613;103,847;0,346;0,352;37,922;37,213;132,606;65,331;67,363;34,842;35,02;35,934;36,74;33,315;322,747;;90,22
2017-09-26 14:30;56,3852;-290,5126;9,759;34,134;269,835;60,69;65,665;12,613;103,631;0,331;0,352;37,25;36,64;130,93;64,062;66,975;34,154;34,303;35,934;36,74;33,315;322,747;;90,22
2017-09-26 14:31;56,3954;-290,5857;9,789;34,349;269,341;61,209;65,665;12,613;103,631;0,331;0,343;36,782;36,243;130,622;64,015;66,549;33,731;33,886;35,641;36,74;33,315;322,747;;90,22
2017-09-26 14:32;56,4056;-290,6588;9,811;33,909;269,341;60,688;65,665;12,613;103,588;0,329;0,343;36,684;36,187;131,192;64,397;66,778;33,615;33,778;35,641;36,74;33,315;322,418;;90,22
2017-09-26 14:33;56,4158;-290,7319;9,803;33,781;269,341;60,58;65,665;12,613;103,588;0,34;0,344;37,11;36,427;132,075;65,111;66,896;33,931;34,071;35,458;36,447;33,315;322,418;;90,22
2017-09-26 14:34;56,426;-290,805;9,804;34,31;269,341;61,023;65,665;12,613;103,654;0,348;0,347;37,365;36,657;132,674;65,674;67,012;34,13;34,245;35,458;36,447;33,315;321,941;;90,22
2017-09-26 14:35;56,4362;-290,8781;9,787;34,364;269,341;61,104;65,665;12,442;103,654;0,345;0,347;37,406;36,649;132,868;65,804;67,02;34,145;34,213;35,458;36,41;33,315;321,941;;89,89
2017-09-26 14:36;56,4464;-290,9512;9,794;34,325;269,67;61,118;65,665;12,442;103,562;0,345;0,347;37,411;36,624;132,923;65,83;67,02;34,18;34,241;35,458;36,41;33,315;321,941;;89,89
2017-09-26 14:37;56,4566;-291,0243;9,876;34,554;270,22;61,631;65,665;12,418;103,562;0,348;0,347;37,442;36,72;132,851;65,93;66,942;34,24;34,31;35,421;36,337;33,315;321,941;;90
2017-09-26 14:38;56,4668;-291,0974;9,88;34,68;269,67;61,77;65,665;12,418;103,593;0,348;0,347;37,477;36,671;132,884;65,915;66,969;34,19;34,3;35,421;36,337;33,315;322,125;;90,44
2017-09-26 14:39;56,477;-291,1705;9,823;34,13;269,231;61,107;65,665;12,418;103,593;0,345;0,347;37,54;36,816;132,979;65,895;67,13;34,32;34,431;35,421;36,3;33,315;322,711;;90,22
2017-09-26 14:40;56,4872;-291,2436;9,862;34,075;269,56;61,099;65,665;12,357;103,602;0,345;0,351;37,736;37,057;133,263;65,83;67,429;34,481;34,604;35,421;36,3;33,315;322,711;;90,22
2017-09-26 14:41;56,4974;-291,3167;9,8;34,314;269,56;61,206;65,665;12,088;103,602;0,348;0,356;37,635;37,009;133,368;65,82;67,556;34,478;34,639;35,421;36,19;33,681;322,711;;89,505
2017-09-26 14:42;56,5076;-291,3898;9,735;34,009;270,604;60,405;65,714;11,614;104,124;0,348;0,356;37,907;37,247;133,368;65,778;67,751;34,727;34,784;35,421;36,19;33,681;322,711;;89,011
2017-09-26 14:43;56,5178;-291,4629;9,735;33,968;271,319;60,572;65,665;11,932;104,124;0,348;0,354;37,993;37,354;133,158;65,68;67,36;34,768;34,93;35,421;36,19;33,681;322,711;;89,67
2017-09-26 14:44;56,528;-291,536;9,736;34,167;269,56;60,611;65,665;11,932;103,616;0,343;0,352;37,798;37,154;132,345;65,114;67,197;34,663;34,746;35,421;36,19;33,681;322,711;;90,44
2017-09-26 14:45;56,5382;-291,6091;9,73;34,224;269,56;60,73;65,665;11,932;103,616;0,336;0,349;37,073;36,64;131,209;64,195;66,891;33,962;34,161;35,421;36,227;33,681;322,527;;90,44
2017-09-26 14:46;56,5484;-291,6822;9,654;33,226;269,341;59,194;65,088;13,07;103,866;0,33;0,349;36,777;36,146;130,583;63,988;66,608;33,677;33,826;35,421;36,227;33,681;322,198;;90,44
2017-09-26 14:47;56,5586;-291,7553;9,626;33,225;267,912;59,13;65,088;13,07;103,866;0,33;0,342;36,664;36,044;130,591;64,049;66,557;33,52;33,688;35,311;36,227;33,974;322,198;;90
2017-09-26 14:48;56,5688;-291,8284;9,723;33,782;267,912;60,321;64,872;13,07;102,959;0,33;0,342;36,35;35,971;130,654;64,215;66,494;33,462;33,627;35,311;36,227;33,974;321,868;;90
2017-09-26 14:49;56,579;-291,9015;9,804;34,24;267,143;61,064;65,311;13,46;103,172;0,33;0,341;36,35;35,937;130,833;64,244;66,587;33,405;33,6;35,348;36,3;33,974;321,868;;90
2017-09-26 14:50;56,5892;-291,9746;9,861;34,366;267,143;61,332;65,311;13,46;103,777;0,33;0,341;36,492;35,908;131,201;64,601;66,603;33,399;33,581;35,348;36,3;33,35;321,868;;90
2017-09-26 14:51;56,5994;-292,0477;9,855;34,291;268,791;61,2;65,311;13,15;103,777;0,341;0,343;36,92;36,239;132,305;65,426;66,878;33,764;33,803;35,311;36,227;33,35;321,868;;90,33
2017-09-26 14:52;56,6096;-292,1208;9,848;34,314;268,791;61,22;65,311;13,15;103,961;0,341;0,347;37,454;36,774;133,573;65,849;67,665;34,211;34,344;35,311;36,227;33,35;321,868;;90,33
2017-09-26 14:03;56,6198;-292,1939;9,845;33,873;268,791;60,731;65,641;13,407;103,647;0,33;0,359;37,902;37,223;134,139;66,071;68,06;34,601;34,676;35,348;36,3;33,35;321,868;;90,33
2017-09-26 14:54;56,63;-292,267;9,858;33,846;268,571;60,849;65,543;13,407;103,647;0,355;0,359;38,123;37,439;134,18;66,32;67,927;34,819;34,913;35,348;36,3;33,35;322,234;;90,33
2017-09-26 14:55;56,6402;-292,3401;9,888;34,133;268,571;61,204;65,543;13,407;103,432;0,355;0,362;38,23;37,3;133,893;66,2;67,692;34,991;35,079;35,348;36,374;33,35;322,234;;90,33
2017-09-26 14:56;56,6504;-292,4132;9,83;33,972;268,571;60,729;65,543;13,407;103,432;0,352;0,358;38,083;37,439;133,154;65,961;67,344;34,864;35,03;35,348;36,374;33,35;322,234;;90,33
2017-09-26 14:57;56,6606;-292,4863;9,857;34,316;268,571;61,214;65,244;13,822;103,458;0,347;0,33;37,601;37,033;132,446;65,122;67,38;34,44;34,608;35,385;36,3;33,35;322,234;;90,33
2017-09-26 14:58;56,6708;-292,5594;9,84;34,27;268,022;61,179;65,244;13,822;103,458;0,347;0,33;37,582;37,021;132,446;65,122;67,341;34,455;34,576;35,385;36,3;33,35;322,234;;90,33
2017-09-26 14:59;56,681;-292,6325;9,822;34,403;268,022;61,214;65,14;13,816;103,785;0,342;0,33;37,522;36,916;132,562;65,147;67,386;34,371;34,484;35,385;36,374;33,35;323,004;;90
2017-09-26 15:00;56,6912;-292,7056;9,809;34,136;268,022;61,001;65,788;12,764;103,785;0,342;0,33;37,395;36,817;132,736;65,206;67,523;34,33;34,366;35,385;36,374;33,35;323,004;;89,505
2017-09-26 15:01;56,7014;-292,7787;9,85;34,111;269,67;61,038;66,471;12,039;103,604;0,347;0,356;37,641;36,935;133,278;65,609;67,629;34,376;34,43;35,311;36,374;33,35;323,004;;89,505
2017-09-26 15:02;56,7116;-292,8518;9,786;33,982;270,549;60,718;66,471;11,941;103,604;0,347;0,356;37,759;37,148;133,65;65,843;67,823;34,571;34,673;35,311;36,374;33,35;323,004;;89,505
2017-09-26 15:03;56,7218;-292,9249;9,801;34,369;271,355;61,107;66,325;12,106;103,678;0,352;0,359;37,915;37,245;133,905;65,867;68,012;34,667;34,761;35,348;36,3;33,35;323,004;;89,451
2017-09-26 15:04;56,732;-292,998;9,819;34,614;270,659;61,313;66,325;12,106;103,678;0,35;0,359;37,756;37,133;133,888;65,784;68,087;34,564;34,606;35,348;36,3;33,864;323,004;;89,451
2017-09-26 15:05;56,7422;-293,0711;9,799;34,606;270,879;61,334;66,52;11,495;103,87;0,35;0,358;37,888;37,216;133,869;65,758;68,079;34,573;34,729;36,081;36,63;33,864;323,004;;89,56
2017-09-26 15:06;56,7524;-293,1442;9,763;34,221;272,418;60,784;66,34;11,613;102,827;0,352;0,362;38,098;37,487;133,9;65,758;68,11;34,833;34,936;38,645;38,205;316,996;312,967;;89,451
2017-09-26 15:07;56,7626;-293,2173;9,759;33,899;271,38;60,33;66,34;12,186;103,605;0,351;0,362;38,168;37,609;133,442;65,35;67,913;34,923;35,075;36,85;37,692;329,267;312,967;;89,451
2017-09-26 15:08;56,7728;-293,2904;9,789;33,82;271,38;60,486;66,34;12,186;103,605;0,336;0,33;37,625;37,226;132,181;64,406;67,69;34,35;34,606;36,85;37,692;329,267;312,967;;90,22
2017-09-26 15:09;56,783;-293,3635;9,795;33,965;271,38;60,603;66,34;12,186;103,423;0,333;0,347;37,001;36,549;131,115;64,161;66,969;33,804;34,012;36,996;37,692;329,267;312,967;;90,22
2017-09-26 15:10;56,7932;-293,4366;9,743;34,277;271,38;60,784;66,34;12,149;103,423;0,337;0,347;37,056;36,456;131,793;64,75;66,982;33,772;33,929;36,996;37,692;329,267;312,967;;90,22
2017-09-26 15:11;56,8034;-293,5097;9,767;34,193;270,11;60,941;66,34;12,186;103,566;0,337;0,347;37,139;36,576;132,646;65,368;67,188;33,901;34,042;36,96;37,692;329,267;312,967;;90,22
2017-09-26 15:12;56,8136;-293,5828;9,825;34,181;270,11;60,83;65,788;12,186;103,566;0,345;0,351;37,36;36,981;133,138;65,6;67,56;34,193;34,332;36,96;37,692;33,901;312,967;;90,44
2017-09-26 15:13;56,8238;-293,6559;9,772;34,079;269,451;60,543;65,519;12,357;103,382;0,345;0,354;37,651;37,001;133,305;65,37;67,764;34,346;34,489;37,033;37,692;33,901;322,784;;90,44
2017-09-26 15:14;56,834;-293,729;9,782;34,019;268,791;60,627;65,519;12,357;103,382;0,348;0,357;37,705;37,129;133,402;65,596;67,81;34,419;34,432;37,033;37,692;329,267;322,381;;90,44
2017-09-26 15:15;56,8442;-293,8021;9,873;33,875;268,791;61,005;65,519;12,251;103,403;0,348;0,357;37,746;37,17;133,279;65,3;67,699;34,419;34,541;37,07;37,216;329,267;322,381;;90,33
2017-09-26 15:16;56,8544;-293,8752;9,859;34,305;268,791;61,34;65,519;12,251;103,403;0,346;0,354;37,769;37,162;133,102;65,521;67,648;34,449;34,597;37,07;37,216;329,267;322,711;;89,89
2017-09-26 15:17;56,8646;-293,9483;9,94;34,936;270,549;62,54;65,519;12,251;103,699;0,346;0,354;37,725;37,184;133,189;65,39;67,614;34,429;34,516;37,033;36,813;329,267;322,711;;89,89
2017-09-26 15:18;56,8748;-294,0214;9,963;34,963;270,549;62,31;65,37;11,575;103,699;0,347;0,356;37,875;37,309;133,47;65,68;67,78;34,559;34,661;37,033;36,813;329,267;322,711;;89,89
2017-09-26 15:19;56,885;-294,0945;9,902;34,75;271,978;61,956;65,37;11,319;103,779;0,348;0,356;38,12;37,503;133,984;66,008;68,095;34,868;34,86;36,081;36,227;329,267;322,711;;89,89
2017-09-26 15:20;56,8952;-294,1676;9,817;34,585;271,923;61,521;65,37;11,319;103,779;0,357;0,361;38,45;37,838;134,742;66,604;68,063;35,126;35,161;36,081;36,227;329,597;322,711;;89,89
2017-09-26 15:21;56,9054;-294,2407;9,788;34,335;271,758;61,292;65,462;11,795;103,837;0,357;0,364;38,684;37,985;134,799;66,755;68,027;35,371;35,409;35,568;36,007;329,597;322,711;;89,89
2017-09-26 15:22;56,9156;-294,3138;9,72;33,547;270,165;59,954;65,462;12,039;103,837;0,357;0,361;38,879;38,133;133,708;66,144;67,642;35,604;35,618;35,568;36,007;330,073;322,711;;89,89
2017-09-26 15:23;56,9258;-294,3869;9,726;33,762;270,275;60,007;65,462;12,039;103,924;0,34;0,355;37,612;37,199;131,316;64,183;67,275;34,506;34,688;35,311;36,007;330,073;323,883;;89,89
2017-09-26 15:24;56,936;-294,46;9,732;34,084;270,44;60,271;65,462;12,039;103,924;0,329;0,342;36,693;36,175;130,043;63,607;66,389;33,655;33,768;35,311;36,007;330,073;323,883;;89,89
2017-09-26 15:25;56,9462;-294,5331;9,732;34,161;269,89;60,488;65,462;12,039;103,756;0,332;0,341;36,598;36,059;130,403;64,189;66,31;33,35;33,697;35,018;36,007;330,073;323,516;;89,89
2017-09-26 15:26;56,9564;-294,6062;9,76;34,173;269,89;60,683;65,462;12,039;103,756;0,339;0,341;36,984;36,278;131,73;65,155;66,567;33,795;33,846;35,018;36,007;330,073;323,077;;89,89
2017-09-26 15:27;56,9666;-294,6793;9,838;34,396;269,89;61,461;65,462;12,039;103,37;0,342;0,339;37,195;36,426;132,114;65,551;66,61;34,027;34,104;34,982;36,007;330,073;322,674;;90,22
2017-09-26 15:03;56,9768;-294,7524;9,874;34,247;269,56;61,276;65,462;12,039;103,37;0,346;0,342;37,36;36,496;132,63;65,895;66,729;34,092;34,11;34,982;36,007;330,073;322,088;;90,22
2017-09-26 15:29;56,987;-294,8255;9,862;33,794;269,56;60,79;64,945;12,271;103,648;0,346;0,345;37,377;36,32;132,857;66,046;66,917;34,105;34,201;34,872;36,007;330,073;322,088;;90,22
2017-09-26 15:30;56,9972;-294,8986;9,803;33,714;269,56;60,307;64,945;12,271;103,648;0,348;0,351;37,578;36,801;133,238;65,98;67,32;34,35;34,375;34,872;36,007;330,073;322,088;;90,22
2017-09-26 15:31;57,0074;-294,9717;9,895;34,369;276,484;61,614;65,13;5,397;103,542;0,347;0,352;37,65;36,916;133,372;66,022;67,969;34,403;34,507;34,835;36,007;316,996;323,077;;90,33
2017-09-26 15:32;57,0176;-295,0448;9,84;34,03;268,791;60,594;65,13;5,397;103,542;0,35;0,33;37,81;36,999;133,34;65,988;67,36;34,525;34,569;34,835;36,007;329,267;323,443;;90,44
2017-09-26 15:33;57,0278;-295,1179;9,824;34,37;268,791;61,001;65,13;12,698;103,947;0,35;0,33;37,833;37,07;133,333;65,988;67,308;34,53;34,624;34,762;35,971;329,267;323,443;;90,44
2017-09-26 15:34;57,038;-295,191;9,835;34,3;268,791;61,12;65,13;12,698;103,947;0,352;0,35;37,955;37,148;133,121;65,954;67,145;34,702;34,739;34,762;35,971;329,267;323,773;;90,44
2017-09-26 15:35;57,0482;-295,2641;9,842;34,094;268,791;60,842;65,13;12,698;104,006;0,352;0,35;37,793;37,041;132,399;65,567;66,897;34,547;34,65;34,799;36,007;329,267;323,773;;90,11
2017-09-26 15:36;57,0584;-295,3372;9,791;33,486;268,791;60,091;65,13;12,698;104,006;0,34;0,348;37,382;36,682;131,736;64,887;66,852;34,268;34,313;34,799;36,007;329,267;323,773;;90,11
2017-09-26 15:37;57,0686;-295,4103;9,75;33,567;268,791;59,876;65,13;13,394;103,88;0,34;0,348;37,131;36,521;131,384;64,54;66,882;33,98;34,11;34,762;35,971;329,267;323,48;;89,89
2017-09-26 15:38;57,0788;-295,4834;9,713;33,948;268,571;60,275;65,092;13,785;103,459;0,336;0,346;37,234;36,663;131,491;64,641;66,887;34,092;34,224;34,762;35,971;329,267;323,48;;89,231
2017-09-26 15:39;57,089;-295,5565;9,756;34,022;268,571;60,702;65,58;13,242;103,459;0,336;0,346;37,08;36,488;131,442;64,554;66,875;34,006;34,087;34,689;36,007;329,267;323,077;;89,231
2017-09-26 15:40;57,0992;-295,6296;9,85;34,33;269,121;61,577;66,142;12,674;103,179;0,335;0,346;36,88;36,366;131,095;64,36;66,817;33,858;33,975;34,689;36,007;329,267;323,077;;89,615
2017-09-26 15:41;57,1094;-295,7027;9,901;34,886;270,165;62,391;66,846;11,941;103,179;0,333;0,346;36,733;36,101;131,132;64,371;66,786;33,661;33,789;34,652;36,007;329,267;323,077;;89,505
2017-09-26 15:42;57,1196;-295,7758;9,869;34,414;272,363;61,623;66,734;11,951;103,794;0,34;0,343;37,038;36,292;132,172;65,189;67,048;33,847;33,926;34,652;36,007;33,938;322,601;;89,56
2017-09-26 15:43;57,1298;-295,8489;9,781;33,703;270,549;60,387;66,734;11,951;103,794;0,35;0,352;37,592;36,888;133,377;65,817;67,552;34,393;34,468;34,725;36,007;33,938;322,601;;89,56
2017-09-26 15:44;57,14;-295,922;9,725;33,584;270,165;59,769;66,142;12,149;103,626;0,35;0,357;37,937;37,298;133,73;65,848;67,868;34,704;34,782;34,725;36,007;33,938;322,601;;90,22
2017-09-26 15:45;57,1502;-295,9951;9,756;34,024;270,165;60,426;66,142;12,149;103,626;0,351;0,357;38,046;37,375;132,757;65,33;67,477;34,887;34,866;34,762;36,007;33,938;322,601;;90,22
2017-09-26 15:46;57,1604;-296,0682;9,792;34,237;270,275;60,8;66,142;12,149;103,34;0,333;0,354;37,178;36,666;131,243;64,033;67,022;34,014;34,193;34,762;36,007;33,938;323,077;;90,22
2017-09-26 15:47;57,1706;-296,1413;9,802;34,402;270,165;61,133;66,142;12,149;103,34;0,333;0,34;36,43;35,975;130,183;63,719;66,403;33,457;33,623;34,652;36,007;33,938;323,077;;89,89
2017-09-26 15:48;57,1808;-296,2144;9,761;34,119;270,659;60,638;66,142;11,878;103,802;0,329;0,337;36,345;35,768;130,777;64,349;66,408;33,271;33,401;34,652;36,007;33,938;323,077;;89,121
2017-09-26 15:49;57,191;-296,2875;9,734;33,974;270,604;60,43;65,891;12,256;103,802;0,34;0,341;36,799;36,106;131,599;65,177;66,598;33,739;33,725;34,652;36,007;33,938;323,077;;89,89
2017-09-26 15:50;57,2012;-296,3606;9,796;33,77;270,165;60,549;65,891;12,027;103,737;0,344;0,341;37,165;36,31;132,233;65,755;66,503;33,892;33,938;34,652;36,007;33,938;323,077;;89,89
2017-09-26 15:51;57,2114;-296,4337;9,839;33,843;270,165;60,633;65,891;12,027;103,737;0,344;0,344;37,17;36,417;132,292;65,797;66,489;34,01;34,056;34,689;36,007;33,938;323,077;;89,89
2017-09-26 15:52;57,2216;-296,5068;9,839;34,348;270,165;61,272;65,891;12,027;103,815;0,344;0,344;37,273;36,456;132,424;65,856;66,557;34,044;34,06;34,689;36,007;33,938;323,077;;90
2017-09-26 15:03;57,2318;-296,5799;9,846;34,421;270,549;61,336;65,891;12,088;103,815;0,344;0,347;37,299;36,43;132,337;65,856;66,53;34,072;34,067;34,689;36,007;33,938;323,077;;90,33
2017-09-26 15:54;57,242;-296,653;9,845;34,422;269,78;61,201;65,891;12,088;103,702;0,349;0,347;37,34;36,48;132,593;65,926;66,63;34,038;34,097;34,689;36,007;33,938;323,077;;90,33
2017-09-26 15:55;57,2522;-296,7261;9,777;34,121;269,451;60,818;65,891;12,088;103,702;0,349;0,348;37,387;36,56;132,523;65,908;66,623;34,158;34,184;34,689;36,007;33,938;323,077;;90,33
2017-09-26 15:56;57,2624;-296,7992;9,761;33,888;269,451;60,492;65,891;12,088;103,89;0,352;0,348;37,493;36,688;132,705;65,985;66,709;34,292;34,303;34,689;36,007;33,938;323,077;;90,33
2017-09-26 15:57;57,2726;-296,8723;9,813;33,586;269,451;60,463;65,891;12,088;103,89;0,348;0,346;37,595;36,762;132,587;65,922;66,643;34,333;34,388;34,689;36,007;33,938;323,077;;90,33
2017-09-26 15:58;57,2828;-296,9454;9,832;33,727;269,121;60,497;65,024;4,807;103,668;0,346;0,344;37,34;36,707;132,2;65,692;66,494;34,305;34,374;37,692;37,692;316,813;313,114;;89,011
2017-09-26 15:59;57,293;-297,0185;9,896;34,446;31,136;61,578;65,421;3,897;104,207;0,342;0,339;37,33;36,504;131,722;65,266;66,484;34,125;34,212;34,725;36,007;316,813;313,114;;89,011
2017-09-26 16:00;57,3032;-297,0916;9,847;34,561;33,15;61,457;65,299;4,441;103,804;0,337;0,342;37,11;36,392;131,595;64,999;66,525;33,918;33,966;37,619;37,692;316,813;313,114;;90
2017-09-26 16:01;57,3134;-297,1647;9,899;34,523;269,231;61,914;65,348;12,137;104,078;0,345;0,345;37,317;36,518;132,435;65,756;66,798;34,082;34,102;34,689;36,007;316,813;313,114;;89,121
2017-09-26 16:02;57,3236;-297,2378;9,875;34,586;269,56;61,758;65,116;11,88;103,835;0,35;0,327;37,687;37,004;133,568;66,032;67,57;34,419;34,3;37,582;37,692;316,813;313,114;;89,89
2017-09-26 16:03;57,3338;-297,3109;9,854;34,47;270,549;61,585;65,271;4,73;104,076;0,33;0,361;38,074;37,414;134,369;66,192;68,237;34,857;34,899;34,725;36,007;316,813;323,297;;89,89
2017-09-26 16:04;57,344;-297,384;9,813;33,818;31,612;60,705;65,458;11,844;103,792;0,355;0,363;38,209;37,576;134,427;66,149;68,313;35,039;35,108;37,582;37,692;316,813;323,59;;89,89
2017-09-26 16:05;57,3542;-297,4571;9,751;33,365;269,945;59,938;65,012;12,302;103,545;0,33;0,331;38,496;37,81;133,903;65,976;67,98;35,24;35,315;34,725;36,007;316,813;313,114;;90,33
2017-09-26 16:06;57,3644;-297,5302;9,766;33,999;268,791;60,293;65,079;5,063;104,162;0,345;0,36;37,839;37,397;132,27;64,889;67,464;34,805;34,95;37,656;37,692;316,813;313,114;;90
2017-09-26 16:07;57,3746;-297,6033;9,742;34,011;31,38;60,383;64,945;4,994;103,813;0,338;0,334;36,914;36,408;130,781;63,834;66,764;33,875;33,98;34,689;36,007;316,813;313,114;;90,22
2017-09-26 16:08;57,3848;-297,6764;9,701;33,776;31,38;59,778;64,945;13,205;103,813;0,329;0,34;36,625;36,046;130,52;63,938;66,458;33,589;33,73;34,689;36,007;329,267;313,114;;90,22
2017-09-26 16:09;57,395;-297,7495;9,656;33,63;268,571;59,757;64,945;14,2;103,633;0,33;0,34;36,73;36,125;130,777;64,229;66,551;33,645;33,748;34,652;36,007;329,267;323,297;;90,22
2017-09-26 16:10;57,4052;-297,8226;9,72;34,019;267,308;60,427;65,275;14,071;103,633;0,334;0,341;36,713;36,068;131,276;64,688;66,616;33,556;33,735;34,652;36,007;329,267;322,692;;89,505
2017-09-26 16:11;57,4154;-297,8957;9,794;33,62;267,766;60,488;65,275;14,071;103,333;0,338;0,341;36,907;36,266;131,45;64,801;66,591;33,73;33,849;34,725;36,007;329,267;322,692;;89,505
2017-09-26 16:12;57,4256;-297,9688;9,849;33,837;267,766;60,775;66,779;12,24;103,333;0,338;0,34;36,954;36,215;131,888;65,3;66,637;33,761;33,869;34,725;36,007;329,267;322,692;;89,505
2017-09-26 16:13;57,4358;-298,0419;9,93;34,649;271,319;62,265;67,692;10,891;103,31;0,344;0,34;36,972;36,244;132,575;65,739;66,743;33,745;33,83;34,689;36,007;329,267;322,692;;89,505
2017-09-26 16:14;57,446;-298,115;9,925;34,769;271,319;62,232;67,32;11,264;103,726;0,35;0,347;37,503;36,804;133,729;66,198;67,52;34,245;34,364;34,689;36,007;329,267;322,344;;89,56
2017-09-26 16:15;57,4562;-298,1881;9,832;34,34;272,308;61,195;67,32;11,264;103,726;0,356;0,356;38,034;37,314;134,388;66,517;67,86;34,795;34,781;34,725;36,007;329,267;322,747;;90
2017-09-26 16:16;57,4664;-298,2612;9,78;34,221;270,879;60,974;66,6;12,125;103,933;0,358;0,359;38,463;37,696;134,552;66,618;67,958;35,157;35,177;34,725;36,007;329,267;322,747;;90,44
2017-09-26 16:17;57,4766;-298,3343;9,779;34,059;270,165;60,74;66,6;12,125;103,704;0,356;0,359;38,424;37,68;133,456;66,014;67,338;35,152;35,23;34,799;36,007;329,597;323,187;;90,44
2017-09-26 16:18;57,4868;-298,4074;9,8;33,454;269,963;59,912;65,958;12,56;103,346;0,337;0,352;37,502;36,907;131,665;64,592;67,071;34,397;34,471;38,022;37,692;316,813;313,114;;90,44
2017-09-26 16:19;57,497;-298,4805;9,782;33,511;278,352;59,937;65,413;6,764;103,778;0,329;0,351;36,857;36,34;130,761;63,967;66,875;33,739;33,871;34,725;36,007;316,813;313,114;;90,44
2017-09-26 16:20;57,5072;-298,5536;9,747;33,99;277,857;60,33;65,336;13,132;104,027;0,331;0,341;36,919;36,258;131,247;64,625;66,813;33,819;33,854;38,059;37,692;316,813;318,571;;90,44
2017-09-26 16:21;57,5174;-298,6267;9,701;33,744;268,571;60,015;65,226;13,834;103,888;0,341;0,345;37,176;36,519;132,306;65,397;66,891;34,073;34,09;34,689;36,007;316,813;319,011;;90,44
